p,cooperativity,gpg_mode,factor,eig_index,num_pulses,theta_l,background_theta,delta_l,state_fidelity,state_infidelity,trace_state,phase_aligned_state_error,source,sequence_file
0.001,10000000.0,erroneous,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.9877045291451924,0.012295470854807644,0.9891585129788303,,reused optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9932495760383314,0.0067504239616685835,0.9975328404995709,,optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.9917376942876615,0.008262305712338547,0.9970153616863017,,optimized stage 0 split entangler:9 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.9932495868219067,0.0067504131780933285,0.9975328404995708,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.9905451897177979,0.009454810282202075,0.9952839185158248,,optimized stage 1 split entangler:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9914552163333202,0.008544783666679767,0.9959086142106586,,optimized stage 1 split entangler:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.9932495842879174,0.006750415712082569,0.9975328404995708,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.9895051608290335,0.010494839170966497,0.996430022573414,,optimized feedback U_0:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.988772871673303,0.011227128326697033,0.9957583317088781,,optimized feedback U_0:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.9965292575324957,0.0034707424675043397,0.998185811555119,,optimized feedback U_0:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9958692338444166,0.0041307661555833874,0.996375001132734,,optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9913454471277544,0.008654552872245591,0.997547276685857,,optimized feedback U_1:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9919421762155844,0.008057823784415552,0.9964095821400817,,optimized feedback U_1:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9947772703735573,0.005222729626442657,0.998316718141247,,optimized feedback U_1:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9937172798397672,0.006282720160232791,0.9971931372735107,,optimized feedback U_1:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.993426635733685,0.0065733642663150516,0.9976415681476856,,optimized feedback U_1:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_05.csv
0.001,100000000.0,erroneous,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9946248841095404,0.005375115890459581,0.9975158234083734,,optimized feedback U_1:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_06.csv
0.001,100000000.0,erroneous,feedback U_2,0,9,-2.3460282339764036,0.0,-2.3460282339764036,0.9914981467050865,0.008501853294913486,0.9977132729090036,,optimized feedback U_2:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_00.csv
0.001,100000000.0,erroneous,feedback U_2,1,9,3.141592653589793,0.0,-3.141592653589793,0.9948808036845627,0.0051191963154373354,0.9979866513737919,,optimized feedback U_2:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_01.csv
0.001,100000000.0,erroneous,feedback U_2,2,9,2.3460282339764036,0.0,2.346028233976403,0.9959517024560284,0.004048297543971624,0.9987272335680983,,optimized feedback U_2:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_02.csv
0.001,100000000.0,erroneous,feedback U_2,3,9,-1.1601479272497965,0.0,-1.1601479272497965,0.9960350737683084,0.003964926231691646,0.9983981480648584,,optimized feedback U_2:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_03.csv
0.001,100000000.0,erroneous,feedback U_2,5,9,-0.74705880617621,0.0,-0.7470588061762102,0.9935259098900484,0.006474090109951591,0.99742159302097,,optimized feedback U_2:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_05.csv
0.001,100000000.0,erroneous,feedback U_2,6,9,0.74705880617621,0.0,0.7470588061762102,0.9936750248373596,0.006324975162640412,0.997942318754447,,optimized feedback U_2:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_06.csv
0.001,100000000.0,erroneous,feedback U_2,7,9,1.1601479272497965,0.0,1.1601479272497963,0.9954505279885529,0.004549472011447064,0.9981407141361051,,optimized feedback U_2:7 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_2__eig_07.csv
0.001,100000000.0,erroneous,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9918400765944329,0.008159923405567149,0.9976647647541518,,optimized feedback U_3:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_3__eig_01.csv
0.001,100000000.0,erroneous,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9916151490430809,0.008384850956919099,0.9969644597898205,,optimized feedback U_3:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_3__eig_02.csv
0.001,100000000.0,erroneous,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.9946572477251387,0.005342752274861251,0.9976755647175626,,optimized feedback U_3:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_3__eig_03.csv
0.001,100000000.0,erroneous,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.9958692338444166,0.0041307661555833874,0.996375001132734,,reused optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_3__eig_04.csv
0.001,1000000000.0,erroneous,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9976850800330082,0.0023149199669918463,0.9991779816805941,,optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_0_split_entangler__eig_08.csv
0.001,1000000000.0,erroneous,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.997278616248309,0.0027213837516909534,0.9988294185241076,,optimized stage 0 split entangler:9 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_0_split_entangler__eig_09.csv
0.001,1000000000.0,erroneous,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.997685082273305,0.0023149177266950094,0.9991779816805942,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_01.csv
0.001,1000000000.0,erroneous,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.9959759621249535,0.00402403787504646,0.9984656730765736,,optimized stage 1 split entangler:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_02.csv
0.001,1000000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9968629393193538,0.003137060680646231,0.9986480608638891,,optimized stage 1 split entangler:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_1_split_entangler__eig_05.csv
0.001,1000000000.0,erroneous,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.9976850819912967,0.002314918008703315,0.9991779816805942,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__stage_2_split_entangler__eig_01.csv
0.001,1000000000.0,erroneous,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.9958632909038061,0.004136709096193902,0.9986508906376564,,optimized feedback U_0:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_0__eig_00.csv
0.001,1000000000.0,erroneous,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.9972752303689408,0.002724769631059165,0.9987014401998447,,optimized feedback U_0:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_0__eig_01.csv
0.001,1000000000.0,erroneous,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.9984215230045715,0.0015784769954284572,0.9993179246913932,,optimized feedback U_0:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_0__eig_02.csv
0.001,1000000000.0,erroneous,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.9982595333047324,0.0017404666952676173,0.9984894131555087,,optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_0__eig_04.csv
0.001,1000000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9973143977548687,0.0026856022451312578,0.9989571922840069,,optimized feedback U_1:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_00.csv
0.001,1000000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9973648203886649,0.002635179611335081,0.9986639642918502,,optimized feedback U_1:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_01.csv
0.001,1000000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9980244702613812,0.0019755297386188087,0.9994007909263155,,optimized feedback U_1:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_03.csv
0.001,1000000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9972351809760249,0.0027648190239750736,0.9988793875331319,,optimized feedback U_1:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_04.csv
0.001,1000000000.0,erroneous,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.9976463198620197,0.0023536801379803185,0.9991989330143896,,optimized feedback U_1:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_05.csv
0.001,1000000000.0,erroneous,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9978982986975344,0.002101701302465564,0.9991556661771995,,optimized feedback U_1:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_1__eig_06.csv
0.001,1000000000.0,erroneous,feedback U_2,0,9,-2.3460282339764036,0.0,-2.3460282339764036,0.9968775775856933,0.0031224224143067136,0.9992181289269493,,optimized feedback U_2:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_00.csv
0.001,1000000000.0,erroneous,feedback U_2,1,9,3.141592653589793,0.0,-3.141592653589793,0.9973472257181197,0.0026527742818802658,0.998974558550405,,optimized feedback U_2:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_01.csv
0.001,1000000000.0,erroneous,feedback U_2,2,9,2.3460282339764036,0.0,2.346028233976403,0.9987155931855342,0.0012844068144658438,0.9995964733634177,,optimized feedback U_2:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_02.csv
0.001,1000000000.0,erroneous,feedback U_2,3,9,-1.1601479272497965,0.0,-1.1601479272497965,0.9985819802464494,0.0014180197535506034,0.9994757925642308,,optimized feedback U_2:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_03.csv
0.001,1000000000.0,erroneous,feedback U_2,5,9,-0.74705880617621,0.0,-0.7470588061762102,0.9974096418814814,0.0025903581185185987,0.9989163880756293,,optimized feedback U_2:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_05.csv
0.001,1000000000.0,erroneous,feedback U_2,6,9,0.74705880617621,0.0,0.7470588061762102,0.9979852675254807,0.002014732474519332,0.9993550682259414,,optimized feedback U_2:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_06.csv
0.001,1000000000.0,erroneous,feedback U_2,7,9,1.1601479272497965,0.0,1.1601479272497963,0.9980765323201588,0.0019234676798411954,0.9994216436818976,,optimized feedback U_2:7 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_2__eig_07.csv
0.001,1000000000.0,erroneous,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9968926102965933,0.0031073897034067377,0.9991859314789718,,optimized feedback U_3:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_3__eig_01.csv
0.001,1000000000.0,erroneous,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9959979480301963,0.004002051969803744,0.9986543075226038,,optimized feedback U_3:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_3__eig_02.csv
0.001,1000000000.0,erroneous,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.997505029615025,0.002494970384975037,0.9992396459409402,,optimized feedback U_3:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_3__eig_03.csv
0.001,1000000000.0,erroneous,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.9982595333047324,0.0017404666952676173,0.9984894131555087,,reused optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep09__feedback_u_3__eig_04.csv
0.001,10000000000.0,erroneous,stage 0 split entangler,8,10,1.4175696365862886e-06,1.5707963267948966,-1.57079490922526,0.9988832974432239,0.0011167025567760946,0.9996305995041053,,optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_0_split_entangler__eig_08.csv
0.001,10000000000.0,erroneous,stage 0 split entangler,9,11,-4.1021293792199923e-17,1.5707963267948966,-1.5707963267948966,0.99874550885233,0.001254491147669956,0.9994573513686114,,optimized stage 0 split entangler:9 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_0_split_entangler__eig_09.csv
0.001,10000000000.0,erroneous,stage 1 split entangler,1,10,1.5707963267948968,0.0,1.5707963267948966,0.9988832937699192,0.001116706230080755,0.9996305995041053,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_1_split_entangler__eig_01.csv
0.001,10000000000.0,erroneous,stage 1 split entangler,2,10,1.5707963267948968,0.0,1.5707963267948966,0.9983691696273643,0.001630830372635672,0.9994378542106328,,optimized stage 1 split entangler:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_1_split_entangler__eig_02.csv
0.001,10000000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9988115632868415,0.0011884367131584916,0.9995713704126,,optimized stage 1 split entangler:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_1_split_entangler__eig_05.csv
0.001,10000000000.0,erroneous,stage 2 split entangler,1,10,1.5707963267961031,0.0,1.5707963267961027,0.998883294908576,0.0011167050914240306,0.9996305995041053,,reused optimized stage 0 split entangler:8 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__stage_2_split_entangler__eig_01.csv
0.001,10000000000.0,erroneous,feedback U_0,0,9,-0.0052115512840047815,0.0,-0.005211551284004745,0.9977736487682631,0.0022263512317368672,0.9992526114683535,,optimized feedback U_0:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_0__eig_00.csv
0.001,10000000000.0,erroneous,feedback U_0,1,9,0.005211551284004801,0.0,0.005211551284004745,0.9982397392547925,0.0017602607452075203,0.9994363404824949,,optimized feedback U_0:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_0__eig_01.csv
0.001,10000000000.0,erroneous,feedback U_0,2,9,3.141592653589793,0.0,-3.141592653589793,0.9991186244847224,0.0008813755152775604,0.9995730523524319,,optimized feedback U_0:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_0__eig_02.csv
0.001,10000000000.0,erroneous,feedback U_0,4,9,3.141592653589793,0.0,-3.141592653589793,0.99894496322143,0.0010550367785699954,0.9992419898628013,,optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_0__eig_04.csv
0.001,10000000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.9984723752091627,0.0015276247908373453,0.9993860490482824,,optimized feedback U_1:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_00.csv
0.001,10000000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9985469093878068,0.0014530906121932308,0.9994380202278947,,optimized feedback U_1:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_01.csv
0.001,10000000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9991798727883365,0.0008201272116634684,0.9997638132361301,,optimized feedback U_1:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_03.csv
0.001,10000000000.0,erroneous,feedback U_1,4,8,3.141592653589793,0.0,-3.141592653589793,0.9986475672021803,0.0013524327978197137,0.9995047859221926,,optimized feedback U_1:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_04.csv
0.001,10000000000.0,erroneous,feedback U_1,5,8,-1.2607227017540041,0.0,-1.2607227017540041,0.9989427947833671,0.0010572052166328838,0.9996520659477661,,optimized feedback U_1:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_05.csv
0.001,10000000000.0,erroneous,feedback U_1,6,8,1.2607227017540041,0.0,1.2607227017540037,0.9988473176676088,0.0011526823323911861,0.9995899445445029,,optimized feedback U_1:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_1__eig_06.csv
0.001,10000000000.0,erroneous,feedback U_2,0,9,-2.3460282339764036,0.0,-2.3460282339764036,0.9987877790226225,0.0012122209773774983,0.9997143967121566,,optimized feedback U_2:0 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_00.csv
0.001,10000000000.0,erroneous,feedback U_2,1,9,3.141592653589793,0.0,-3.141592653589793,0.9988682022618834,0.0011317977381165578,0.9995086354431432,,optimized feedback U_2:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_01.csv
0.001,10000000000.0,erroneous,feedback U_2,2,9,2.3460282339764036,0.0,2.346028233976403,0.9995309993395813,0.0004690006604186614,0.9998186152452324,,optimized feedback U_2:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_02.csv
0.001,10000000000.0,erroneous,feedback U_2,3,9,-1.1601479272497965,0.0,-1.1601479272497965,0.9995092086320854,0.0004907913679146336,0.9998377481706165,,optimized feedback U_2:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_03.csv
0.001,10000000000.0,erroneous,feedback U_2,5,9,-0.74705880617621,0.0,-0.7470588061762102,0.9988251327521054,0.0011748672478946176,0.9994860351628501,,optimized feedback U_2:5 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_05.csv
0.001,10000000000.0,erroneous,feedback U_2,6,9,0.74705880617621,0.0,0.7470588061762102,0.9992765404325081,0.0007234595674918687,0.999752061262289,,optimized feedback U_2:6 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_06.csv
0.001,10000000000.0,erroneous,feedback U_2,7,9,1.1601479272497965,0.0,1.1601479272497963,0.9990197601439864,0.0009802398560135872,0.9995958847179395,,optimized feedback U_2:7 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_2__eig_07.csv
0.001,10000000000.0,erroneous,feedback U_3,1,9,3.141592653589793,0.0,-3.141592653589793,0.9983192336570884,0.0016807663429115882,0.9994594739531978,,optimized feedback U_3:1 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_3__eig_01.csv
0.001,10000000000.0,erroneous,feedback U_3,2,9,-3.138990765937938,0.0,-3.138990765937938,0.9984068570598723,0.0015931429401276898,0.9993296987859684,,optimized feedback U_3:2 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_3__eig_02.csv
0.001,10000000000.0,erroneous,feedback U_3,3,7,3.138990765937938,0.0,3.1389907659379386,0.998329008703649,0.0016709912963509543,0.9995565324309239,,optimized feedback U_3:3 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_3__eig_03.csv
0.001,10000000000.0,erroneous,feedback U_3,4,9,3.141592653589793,0.0,-3.141592653589793,0.99894496322143,0.0010550367785699954,0.9992419898628012,,reused optimized feedback U_0:4 warm-start,sequences/p_1p000000000000em03__C_1p000ep10__feedback_u_3__eig_04.csv
0.005,1000000.0,erroneous,stage 0 split entangler,8,9,1.5897520854815253e-06,1.5707963267948966,-1.570794737042811,0.9435169231655092,0.05648307683449083,0.9720042822975197,,optimized stage 0 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_0_split_entangler__eig_08.csv
0.005,1000000.0,erroneous,stage 0 split entangler,9,9,2.780455643072798e-17,1.5707963267948966,-1.5707963267948966,0.9122093847670327,0.08779061523296727,0.9653742088406635,,optimized stage 0 split entangler:9 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_0_split_entangler__eig_09.csv
0.005,1000000.0,erroneous,stage 1 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.9366350524432632,0.06336494755673683,0.9639983145497097,,optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_00.csv
0.005,1000000.0,erroneous,stage 1 split entangler,5,10,1.5707963267948966,0.0,1.5707963267948966,0.9138416882877911,0.08615831171220889,0.9626590198500917,,optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_05.csv
0.005,1000000.0,erroneous,stage 1 split entangler,6,8,1.5707963267948966,0.0,1.5707963267948966,0.9508404331677494,0.049159566832250645,0.971355773951002,,optimized stage 1 split entangler:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_06.csv
0.005,1000000.0,erroneous,stage 1 split entangler,8,8,1.5707963267948966,0.0,1.5707963267948966,0.9679713053875113,0.032028694612488695,0.9814363998795608,,optimized stage 1 split entangler:8 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_1_split_entangler__eig_08.csv
0.005,1000000.0,erroneous,stage 2 split entangler,0,10,1.5707963267948963,0.0,1.5707963267948966,0.936635052443263,0.06336494755673705,0.9639983145497097,,reused optimized stage 1 split entangler:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_2_split_entangler__eig_00.csv
0.005,1000000.0,erroneous,stage 2 split entangler,4,10,1.5707963267948966,0.0,1.5707963267948966,0.9138416882877912,0.08615831171220878,0.9626590198500917,,reused optimized stage 1 split entangler:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__stage_2_split_entangler__eig_04.csv
0.005,1000000.0,erroneous,feedback U_0,0,9,0.026528706462356694,0.0,0.0265287064623565,0.9420861928247406,0.0579138071752594,0.9674719778512993,,optimized feedback U_0:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_00.csv
0.005,1000000.0,erroneous,feedback U_0,1,9,-0.026528706462356676,0.0,-0.0265287064623565,0.9309546914324807,0.06904530856751934,0.9790144664423046,,optimized feedback U_0:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_01.csv
0.005,1000000.0,erroneous,feedback U_0,2,9,-3.141592653589793,0.0,-3.141592653589793,0.9406895183555942,0.05931048164440578,0.9810471597634965,,optimized feedback U_0:2 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_02.csv
0.005,1000000.0,erroneous,feedback U_0,3,9,-2.427434412029612,0.0,-2.427434412029612,0.926245947858644,0.073754052141356,0.9729361056986211,,optimized feedback U_0:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_03.csv
0.005,1000000.0,erroneous,feedback U_0,4,9,2.427434412029612,0.0,2.427434412029612,0.9936460186063469,0.006353981393653063,0.996512583290432,,optimized feedback U_0:4 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_04.csv
0.005,1000000.0,erroneous,feedback U_0,5,9,3.141592653589793,0.0,-3.141592653589793,0.9475613168371094,0.052438683162890576,0.9810146040734835,,optimized feedback U_0:5 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_05.csv
0.005,1000000.0,erroneous,feedback U_0,6,9,-1.5452736813718202e-07,0.0,-1.5452736823462487e-07,0.9378051117503907,0.06219488824960928,0.974997052772083,,optimized feedback U_0:6 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_06.csv
0.005,1000000.0,erroneous,feedback U_0,7,9,1.5452736812819569e-07,0.0,1.5452736823462487e-07,0.9758880401037535,0.024111959896246482,0.9885554534813795,,optimized feedback U_0:7 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_0__eig_07.csv
0.005,1000000.0,erroneous,feedback U_1,0,8,-3.141592653589793,0.0,-3.141592653589793,0.8991974681502554,0.10080253184974464,0.9481557285931304,,optimized feedback U_1:0 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_00.csv
0.005,1000000.0,erroneous,feedback U_1,1,8,-1.122963929865964,0.0,-1.1229639298659642,0.9502710964330914,0.04972890356690862,0.9884893989239687,,optimized feedback U_1:1 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_01.csv
0.005,1000000.0,erroneous,feedback U_1,3,8,1.122963929865964,0.0,1.1229639298659642,0.9464334696223581,0.05356653037764192,0.9795597959868719,,optimized feedback U_1:3 warm-start,sequences/p_5p000000000000em03__C_1p000ep06__feedback_u_1__eig_03.csv
