p,cooperativity,gpg_mode,factor,eig_index,pulse,alpha,beta,gamma,kappa,sequence_file
0.001,10000000.0,erroneous,feedback U_3,4,5,-3.0715813970725687,0.10533097931756873,-2.1634270343056135,-2.8109930052220347,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,10000000.0,erroneous,feedback U_3,4,6,-0.017674247250391968,0.06277839185974471,2.837276299778577,-0.6720028152266231,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,10000000.0,erroneous,feedback U_3,4,7,3.0870370917520167,0.11543085966677157,-3.012269228021332,1.923974581146165,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,10000000.0,erroneous,feedback U_3,4,8,3.1412704422652427,-2.953561660176065,0.4133953157031341,-0.16521204899305747,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,10000000.0,erroneous,feedback U_3,4,9,-3.141533103000301,-3.0670768562845985,-2.3440548967067167,0.25104695368691315,sequences/p_1p000000000000em03__C_1p000ep07__feedback_u_3__eig_04.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,1,3.122219692607882,-0.4941554750647408,0.40800515500274687,-4.276687689443821e-05,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,2,1.7579278306784083,2.6767902839594413,0.010207714402175855,-0.0002282015463903661,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,3,-2.6090944500438207,0.7331939296214693,-0.9275512862285525,2.945481857341729,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,4,0.5420208785711222,-2.0102155734939466,1.4685460927892606,-0.7473067125425411,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,5,2.4171641815023563,0.821430137038295,2.199335020990214,0.18679657012015782,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,6,-2.5106930916139762,0.21470778958488693,2.9498456909116193,-1.8027870305453526,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,7,-0.9348292186126836,1.6708219020267443,0.6743319799242401,-0.6208162804113767,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,8,-2.69661600926677,-1.0704895142100863,-1.861562842464321,-0.9525130859382019,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,9,2.9071730535968396,1.4081166833172931,-1.686754179821976,-2.5199190476465603,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,8,10,1.830038048865458,-2.2183123171611734,-1.843466554708309,1.6206516946619054,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_08.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,1,0.7658931592387903,-0.8904585390617475,2.8157246012126977,-0.2525320339622089,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,2,1.9523216617404489,0.9129361578922558,2.276392505487837,-0.6761168866150414,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,3,2.6294866185975376,-2.403927213560379,1.3525256388776146,-0.0013082085015704355,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,4,1.1398833402756845,-0.08243524259402835,0.23920270916643097,2.635805365226542,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,5,0.542156974506465,0.32165659234420957,1.1824807944899391,0.0192720301193147,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,6,2.726930357984961,-0.05489309677071244,-1.8859963670742128,0.6587298216898178,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,7,-0.5594393105872189,-2.6309904602638343,-0.48876608314252784,0.8929330027241371,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,8,1.8883309476013612,1.9706127884347067,1.2909638697788908,1.6008115187739345,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,9,-0.06947641361404643,1.4890096169865714,1.2531078898415615,0.6351221546646304,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,10,-0.053775756226116064,-2.9520323376704423,0.22621706267257102,-1.4723547180477554,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 0 split entangler,9,11,-1.0607689434133643,-2.3640606803641875,3.044974941559499,1.65514717847444,sequences/p_1p000000000000em03__C_1p000ep08__stage_0_split_entangler__eig_09.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,1,3.122219692607882,-0.4941554750647408,0.40800515500274687,-4.276687689443821e-05,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,2,1.7579278306784083,2.6767902839594413,0.010207714402175855,-0.0002282015463903661,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,3,-2.6090944500438207,0.7331939296214693,-0.9275512862285525,2.945481857341729,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,4,0.5420208785711222,-2.0102155734939466,1.4685460927892606,-0.7473067125425411,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,5,2.4171641815023563,0.821430137038295,2.199335020990214,0.18679657012015782,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,6,-2.5106930916139762,0.21470778958488693,2.9498456909116193,-1.8027870305453526,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,7,-0.9348292186126836,1.6708219020267443,0.6743319799242401,-0.6208162804113767,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,8,-2.69661600926677,-1.0704895142100863,-1.861562842464321,-0.9525130859382019,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,9,2.9071730535968396,1.4081166833172931,-1.686754179821976,-2.5199190476465603,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,1,10,1.830038048865458,-2.2183123171611734,-1.843466554708309,1.6206516946619054,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,1,1.225352365170005,-0.7657919221128991,2.6303956856205186,-0.08315358356811221,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,2,-2.2834619404327894,2.7992100182207222,1.7075938467271141,-0.19377495441189033,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,3,2.6981260866657206,-0.4504494451068409,-3.141592653589793,-0.11934466727246927,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,4,3.008601641546183,-2.8250600339603253,2.6981252545494034,-1.15198520952839,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,5,1.3930055552076575,3.1142886244644643,2.483185077213262,0.5505950677713617,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,6,-0.05129272704017618,3.141592653589793,-0.291795611302547,3.090449703859731,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,7,-1.14899631875268,0.34652199252976124,-2.5116119357745625,3.1195091237728043,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,8,0.5633374869795682,-0.6119311719043141,0.30993600831861273,0.8660230526444033,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,9,1.6549213748433902,-0.22103866641297634,0.375191274854376,1.9427842555816888,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,2,10,-2.8048795537921722,2.8371194333220187,2.8387935004675575,-1.4845674199516927,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_02.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,1,-1.0692380381591229,-0.46912569460587916,2.9338654799373325,0.15726592408867957,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,2,2.925638333572208,2.1273949590013292,-0.4366397484578169,-2.6977653834853452,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,3,-0.9341205910095028,-3.1135796960378865,0.4670388822019817,1.9935345021029809,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,4,-0.09709083803815519,0.09550357420363606,-0.8142979281209091,0.5598181137926439,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,5,-1.7516254422428241,-2.643676183713099,-0.8340641573702218,-0.7459934330965878,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,6,-2.8724140635388733,1.417626872070882,-3.111588209717765,0.2959031981314946,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,7,-3.141592653589793,2.259845103424689,0.901105328842617,-1.026609392341028,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,8,2.894731163892871,3.046026698421304,-0.3538728803335187,-1.110987222215261,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,9,-0.7925367662142513,-0.884246754408607,0.6061248205103211,-0.5649719311907796,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 1 split entangler,5,10,0.06502925536907468,3.064958123819277,-1.7099442155139686,-1.5915177209066482,sequences/p_1p000000000000em03__C_1p000ep08__stage_1_split_entangler__eig_05.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,1,3.122219692607882,-0.4941554750647408,0.40800515500274687,-4.276687689443821e-05,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,2,1.7579278306784083,2.6767902839594413,0.010207714402175855,-0.0002282015463903661,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,3,-2.6090944500438207,0.7331939296214693,-0.9275512862285525,2.945481857341729,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,4,0.5420208785711222,-2.0102155734939466,1.4685460927892606,-0.7473067125425411,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,5,2.4171641815023563,0.821430137038295,2.199335020990214,0.18679657012015782,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,6,-2.5106930916139762,0.21470778958488693,2.9498456909116193,-1.8027870305453526,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,7,-0.9348292186126836,1.6708219020267443,0.6743319799242401,-0.6208162804113767,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,8,-2.69661600926677,-1.0704895142100863,-1.861562842464321,-0.9525130859382019,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,9,2.9071730535968396,1.4081166833172931,-1.686754179821976,-2.5199190476465603,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,stage 2 split entangler,1,10,1.830038048865458,-2.2183123171611734,-1.843466554708309,1.6206516946619054,sequences/p_1p000000000000em03__C_1p000ep08__stage_2_split_entangler__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,0,1,0.6949440887956513,1.6579534924983212,-2.81325280626357,0.03850315375786789,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,2,3.1229493834748907,0.9927950289000662,2.39015339022547,-1.6494174997865996,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,3,1.6720894220911715,0.09526542563267819,0.4327392297832289,2.6851315112378225,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,4,-2.780296323784693,3.013139108370726,-0.9479056710180802,-2.3464947920219563,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,5,0.4197617699680369,1.05832049051032,0.6394109669566455,0.8456102325869268,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,6,2.8295087948295325,2.1830343821176883,-1.1069192666424112,-0.4156610310208471,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,7,1.0777124680955044,0.6787039735179513,-2.006620049182448,-1.4048217109369552,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,8,2.3119199763298477,2.683341363779416,0.345135952379977,-0.9805754548329246,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,0,9,0.9270765758444705,2.9675948740846056,1.5495581793237325,-1.4566051685500547,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_00.csv
0.001,100000000.0,erroneous,feedback U_0,1,1,-2.901086194442696,-2.998840820950319,2.421533130562959,-0.9488469274857886,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,2,-1.4372926446090566,0.13351142459548018,-1.6303494154396243,-3.1106074440248244,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,3,1.0123161188393834,2.027399221147192,3.129989780362148,-2.8412117783390323,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,4,-2.333120003161593,-0.16063867021326728,3.1382530284510546,1.4037250395461365,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,5,-0.01007668600746145,-1.9981009989023129,-1.8455063745458222,-2.741206226211768,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,6,-0.14990603588546367,2.6449558001211977,-1.4641679188240706,-0.9659193287336353,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,7,3.0475374728072344,1.4999904065189826,0.7854156139736845,-2.125777735491249,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,8,0.15826091122247882,1.647461360706589,-1.8853570013648937,1.2627675583285538,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,1,9,3.141592653589793,-1.3296477937019322,0.7320791837431996,-0.3093859276520714,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_01.csv
0.001,100000000.0,erroneous,feedback U_0,2,1,-2.9674451072302106,2.9414313579324816,-2.0666690296145265,1.5801825904223308,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,2,0.08735404835072988,-0.3681006503810325,-2.96914775389544,0.6683007191810313,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,3,0.5817163209074385,-0.6070809527076769,1.5218353411156922,1.9831848038070494,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,4,0.34065504104010885,-1.7147710875298952,-2.6963828845904634,-2.604026917415054,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,5,0.1879129504270174,-1.3661487739473255,-0.6340721876817931,0.16470595487761858,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,6,-1.6525404425855172,-1.1531711553781268,-1.0885939556043212,-0.24137195502634806,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,7,-1.079591569419466,-3.0082281440767717,0.9273395647722714,-0.5886820494320955,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,8,-0.36666431750714307,0.9416619210070264,-0.2670825381181065,0.03143919711683102,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,2,9,0.08200851864790099,1.8187299698406354,-0.6961544024727138,-0.20784612272540504,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_02.csv
0.001,100000000.0,erroneous,feedback U_0,4,1,0.5703825724084687,2.932732417626629,1.738932926048298,-1.3414744093672862e-06,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,2,-1.0099223061926643,2.908637433691543,2.4047836780536893,-2.8539809050646148,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,3,-0.4655802884047526,-0.17388583557654302,1.693717199272523,-2.4307457772967687,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,4,3.0643176037571496,2.9106926068156445,2.183964466326326,-2.610037481951823,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,5,-3.1236766297950793,-0.04776838935046967,-2.033897485350769,-3.1392768335835344,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,6,-0.06672969531048792,-0.09014909381136062,2.7851586939905526,-0.5423725199469989,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,7,2.84219953214837,0.17331232633559895,-3.1286296590667297,2.0667481024513106,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,8,3.1415909844071983,-2.8124637299648128,0.1685965432078395,-0.13057399202512318,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_0,4,9,-3.1415327961769557,-3.0516662018243266,-2.520140718857438,0.3568924909452256,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_0__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,0,1,-0.6258733348133942,-2.256313379898159,0.3976583171549268,-0.06588781198590415,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,2,-1.3727752948105985,-1.0722488262836047,2.0265224924414857,0.7015012939245462,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,3,2.747800443256519,-1.5756004722891774,0.4680806862202242,2.8917428963003444,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,4,-2.7078976920930735,-2.941154200270449,1.460250697437519,1.133679748654019,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,5,-2.3880840693297407,2.395654739502416,1.952156891262366,-1.9719407085623293,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,6,-1.1652913700854768,3.140128164393839,3.141592653589793,5.346392598747558e-05,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,7,2.4993234244212172,2.584840103786298,-3.140946059163424,-0.9138809935547587,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,0,8,3.0686050996009064,2.1093135478602703,0.2177567912993108,-0.8896455379871185,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_00.csv
0.001,100000000.0,erroneous,feedback U_1,1,1,-1.055706325011532,2.3379891631704384,0.01092862091327787,-0.0007326509412237023,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,2,-3.0873616490430957,-1.0743804672681518,-2.9457446643802956,0.038638838307116626,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,3,0.16057747242163578,2.2984476178525437,-0.5447056726156306,-1.4636020391663267,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,4,1.5768575646031138,-0.5366917507709128,2.116068931464069,-2.0153072515575916,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,5,1.9849310329590943,-0.5822412528301182,2.6701143500007243,2.1460606875820645,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,6,0.4273055068176492,1.4888810308727063,2.168710703691085,-0.6001791422038595,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,7,-2.6451585108407767,-0.2093789484879262,2.4305889294838448,2.63842830482125,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,1,8,2.765378576251212,2.783248144945109,1.2085620503478816,-0.7915439254656631,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_01.csv
0.001,100000000.0,erroneous,feedback U_1,3,1,1.2949753037364748,1.0014221364853813,1.6930387268248772,-0.0009770414099139163,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,2,-2.0165677342583925,2.5851590848174086,-0.4088044489746367,-0.425103615014065,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,3,-1.8598767327995216,-1.4846061691188457,-0.5131451734526853,-0.5646956930805734,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,4,-0.42034430098906417,2.3745017374503177,-3.0856154319489044,0.262005295459784,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,5,-2.4126258663447646,-2.618306445326252,2.2893833719478707,-2.0362403793991497,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,6,0.29811990973895414,2.505810495790534,-0.6671008846510571,-0.37474379723786494,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,7,-3.062439105515233,2.8002091353312255,1.4096672241360388,-1.5073907417811803,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,3,8,-2.3406124533988804,-0.8496145423683529,1.6288901084755507,-0.8346149591642296,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_03.csv
0.001,100000000.0,erroneous,feedback U_1,4,1,3.094420641030151,-2.6725344610046573,3.1415651662824495,-1.1234957315179575,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,4,2,0.0049251967951722065,0.5950452479537435,0.23285956290746662,-1.0541540174605595,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,4,3,0.4807600870828415,0.4992964512919182,0.9384411881435922,-1.6708420746540849,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,4,4,-2.1845835824430635,-2.6337428076672187,-1.4293667829525456,-1.9591730035154689,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
0.001,100000000.0,erroneous,feedback U_1,4,5,1.500642266049057,2.544884185672619,3.0581932364531856,-1.0400052101868196,sequences/p_1p000000000000em03__C_1p000ep08__feedback_u_1__eig_04.csv
