p,factor,eig_index,num_pulses,theta_l,background_theta,delta_l,state_fidelity,state_infidelity,phase_aligned_state_error,source_file
0.01,feedback U_1,1,10,-1.1229639298659642,0.0,-1.1229639298659642,0.9999999999986751,1.3249401575876618e-12,1.1511955171974726e-06,sequences/p_1p000000000000em02__feedback_u_1__eig_01.csv
0.01,feedback U_1,2,10,1.122963929865964,0.0,1.1229639298659642,0.9999999999991038,8.961720254774264e-13,9.466564448523708e-07,sequences/p_1p000000000000em02__feedback_u_1__eig_02.csv
0.01,feedback U_1,4,10,3.141592653589793,0.0,-3.141592653589793,0.9999999999991511,8.488765246283947e-13,9.215076675651769e-07,sequences/p_1p000000000000em02__feedback_u_1__eig_04.csv
0.01,feedback U_1,5,10,-1.2582995205300278,0.0,-1.2582995205300278,0.9999999999984075,1.5925039065223245e-12,1.2619217521736115e-06,sequences/p_1p000000000000em02__feedback_u_1__eig_05.csv
0.01,feedback U_1,6,10,1.2582995205300278,0.0,1.258299520530028,0.9999999999992657,7.343015084870785e-13,8.571346417502568e-07,sequences/p_1p000000000000em02__feedback_u_1__eig_06.csv
0.01,feedback U_2,0,10,1.3335623726095047,0.0,1.3335623726095047,0.999999999998632,1.3680168109431179e-12,1.169691915236569e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_00.csv
0.01,feedback U_2,1,10,0.5644623420955052,0.0,0.564462342095505,0.9999999999983438,1.6562307081358085e-12,1.2868732001759818e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_01.csv
0.01,feedback U_2,3,10,-0.5644623420955052,0.0,-0.564462342095505,0.9999999999986828,1.3171685964152857e-12,1.1478352351370794e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_03.csv
0.01,feedback U_2,4,10,-1.3335623726095047,0.0,-1.3335623726095047,0.9999999999981186,1.8813839375297903e-12,1.3715908261373397e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_04.csv
0.01,feedback U_2,5,10,2.274280484123134,0.0,2.2742804841231337,0.999999999998674,1.326050380612287e-12,1.1514284371546945e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_05.csv
0.01,feedback U_2,6,10,-2.274280484123134,0.0,-2.274280484123134,0.9999999999995648,4.3520742565306136e-13,6.60034437639556e-07,sequences/p_1p000000000000em02__feedback_u_2__eig_06.csv
0.01,feedback U_2,7,10,-3.141592653589793,0.0,-3.141592653589793,0.9999999999987219,1.2780887459484802e-12,1.1305294624479472e-06,sequences/p_1p000000000000em02__feedback_u_2__eig_07.csv
0.01,feedback U_3,0,9,-1.0785592566786184,0.0,-1.0785592566786182,0.999999999993954,6.0460525475036775e-12,2.458832345896258e-06,sequences/p_1p000000000000em02__feedback_u_3__eig_00.csv
0.01,feedback U_3,1,9,1.0785592566786184,0.0,1.0785592566786182,0.9999999999875904,1.240962888005015e-11,3.5228081131123886e-06,sequences/p_1p000000000000em02__feedback_u_3__eig_01.csv
0.01,feedback U_3,2,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999981899,1.8101076193488552e-12,1.3455010304776427e-06,sequences/p_1p000000000000em02__feedback_u_3__eig_02.csv
0.01,feedback U_3,3,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999975795,2.4205082382877663e-12,1.5558498177438588e-06,sequences/p_1p000000000000em02__feedback_u_3__eig_03.csv
0.01,feedback U_3,6,9,3.141592653589793,0.0,-3.141592653589793,0.9999999999986915,1.3085088568232095e-12,1.1438896374771783e-06,sequences/p_1p000000000000em02__feedback_u_3__eig_06.csv
0.01,stage 0 split entangler,8,7,1.3620704820118817e-17,1.5707963267948966,-1.5707963267948966,0.9999999999799587,2.0041301951323476e-11,4.476775276531367e-06,sequences/p_1p000000000000em02__stage_0_split_entangler__eig_08.csv
0.01,stage 0 split entangler,9,9,1.334154928887291e-17,1.5707963267948966,-1.5707963267948966,0.9999999999897162,1.02837738324979e-11,3.206807391575633e-06,sequences/p_1p000000000000em02__stage_0_split_entangler__eig_09.csv
0.01,stage 1 split entangler,0,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999982203,1.779687508474126e-12,1.3342234661511074e-06,sequences/p_1p000000000000em02__stage_1_split_entangler__eig_00.csv
0.01,stage 1 split entangler,3,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999981579,1.8420820424580597e-12,1.3572983692738631e-06,sequences/p_1p000000000000em02__stage_1_split_entangler__eig_03.csv
0.01,stage 1 split entangler,5,10,1.5707963267948968,0.0,1.5707963267948966,0.9999999999989893,1.0107470416187425e-12,1.0053892751466831e-06,sequences/p_1p000000000000em02__stage_1_split_entangler__eig_05.csv
0.01,stage 1 split entangler,8,10,1.570796326794897,0.0,1.5707963267948966,0.9999999999987452,1.254774062431352e-12,1.1202189854128032e-06,sequences/p_1p000000000000em02__stage_1_split_entangler__eig_08.csv
0.01,stage 2 split entangler,0,10,1.570796326794897,0.0,1.5707963267948966,0.9999999999982199,1.780131597683976e-12,1.334223466155429e-06,sequences/p_1p000000000000em02__stage_2_split_entangler__eig_00.csv
0.01,stage 2 split entangler,4,7,1.5707963267948966,0.0,1.5707963267948966,0.9999999999945075,5.4924953474255744e-12,2.343644611371606e-06,sequences/p_1p000000000000em02__stage_2_split_entangler__eig_04.csv
