p,cooperativity,factor,eig_index,pulse_index,alpha,beta,gamma,kappa,detuning,cache_key
0.001,1000000.0,feedback U_1,0,4,-1.2206602919155076,0.8775209942167654,-2.624844017963227,0.2581240310204303,1.1934532089776906,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,0,5,0.20499982809065384,-1.3470512461457105,0.20880966779958945,-1.2594115434410915,1.3705833610243499,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,0,6,0.23974477463198168,1.0975690834532155,-0.2927746767746677,1.4271635594009797,1.1298128104179144,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,0,7,-0.7830055589646115,1.2260429125647239,1.88470823112893,-2.5562571650996664,1.1719924775031456,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,0,8,-0.09031832407042627,-2.177643377175045,1.163715786991526,3.0782766560398858,0.8150264200366404,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,1,-0.6479099048063477,1.3466151165694065,0.010939045393163224,2.579916707919374,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,2,-2.9417233695253,-1.0863995079212745,-2.537934491220885,0.08961888982474221,0.9480318107231982,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,3,0.2895575718864708,2.3053335231402317,0.26202942808270946,-0.8361446513902623,0.9282084759020732,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,4,1.5947975968484667,-0.6082806847619093,2.2447061387338896,-2.1020464456839387,0.6977493522169709,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,5,1.9043907065295933,-0.44338596750012593,2.6879168178576096,2.0554647699454924,0.8383539318692397,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,6,1.079800124330355,1.209372971858833,2.0884810083196492,-0.7577002020310684,1.0025188500213946,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,7,-3.0129184064067864,-0.07756540520660403,3.0831060041173437,2.6401322151935576,1.1007796857696492,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,1,8,3.141592653589793,2.893263625401361,0.8407300412434207,-0.7196874343513704,1.0642569416259986,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,1,-0.10922415246436293,-1.5052745474728646,2.118161629433024,1.6708206790362807,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,2,-3.0746167972630203,2.3849860139709307,2.507325909926891,-2.5919007481953797,0.6680681720334212,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,3,1.7624539029603332,-1.6199957974458965,0.3445061400756146,2.804840956999851,1.375392403675512,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,4,-2.6904664178074906,1.3981359483454685,0.21049974918932723,0.24302008249987073,1.2021530336112465,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,5,1.8212014426822185,2.9424817063790933,2.919126742632578,2.8855252829508897,1.3419497161728084,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,6,-3.128846595101935,-2.115490023761042,-2.4158558721670644,2.7919416827764936,1.035407762321307,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,7,0.7806685985209951,-2.3302723908040512,-2.667702304718308,-3.1334857434839343,1.064410480211314,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,3,8,0.3561004367714255,-3.039317531159406,2.4560092936579037,-2.931786605628519,0.9988431370270736,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,1,2.948155453782432,-1.9625425992072085,3.1415926310810054,-2.6032031437876384,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,2,0.3792014491518192,0.6772978375795936,-0.01578805713330575,-1.0001184268393448,0.8514233307140621,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,3,0.3002416324358299,0.4456149734841383,1.3126863223246281,-1.5413864249688825,1.209219822699105,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,4,-2.606733792974809,-3.0168948953475523,-1.6098742334215554,-2.5926023241765317,1.194626286695491,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,5,0.7007904663511755,2.47028832099123,2.9822548266871913,-0.5778538379432647,1.0455069888810002,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,6,-2.4171356218408033,-2.1866355601824603,0.48988925272074857,1.678750237210595,1.5201616780257867,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,7,-1.8938773454163924,-2.197216035940831,-1.2607985700704276,-1.9616949132622203,1.2843555887401474,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,4,8,0.45072340968630564,2.61718227830272,1.0621270621295582,-0.2976754596901732,1.0889051712232598,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,1,2.4349101688168893,-3.0149553569606633,1.6044516156496638,1.2178012862093055,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,2,-0.16868271536461193,0.3056120682824863,1.1064527305898284,-2.432406630161849,0.9396424531442311,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,3,-0.4750932467973916,-1.532552549032917,-0.5061987075017433,0.7768965115240914,0.9446795460302814,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,4,-2.2837506196528583,2.5686646252143794,0.19134866920949792,-0.8827261485620754,1.0272129388804745,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,5,0.268671094656945,0.21331057251549235,-2.9312498462815726,-2.22313976752544,1.2252328491224789,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,6,-2.2587598255864783,-0.4123815062776127,1.4712474635705182,0.7879374481970215,1.2080885768582394,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,7,-1.4022247098330436,1.284708332854558,-2.2496912440450254,-0.6857652967734732,1.2277042295742207,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,5,8,-3.1412195071813853,0.48251852732249556,1.1435429279040683,-1.5197721713482357,1.2968541037446886,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,1,1.3425539596942238,-0.9397687327092555,-2.441079523715764,1.537418523638111,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,2,0.13462102930168926,-0.9711187605774588,1.2758184718459282,-2.1133110103262314,0.4498246588422356,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,3,0.616068083378105,-2.177656026923372,-0.8532174688065732,-0.5383031365676145,1.1246717159797104,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,4,-3.138776273305388,-0.49460470225755593,-2.3353442883029727,-2.726347785704189,1.2170778716281898,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,5,-0.9300694366596212,1.4046003766073327,-1.009061843503852,1.1510242373383421,1.0873085787426235,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,6,0.6245054480650405,-3.141592653589793,-2.1226546914282407,-0.9075605047391325,1.563493470738858,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,7,-2.632928797585846,1.4273202196334343,1.0748266247925191,-1.2504745944177065,1.4281212727762516,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_1,6,8,-2.839023326558038,3.1269649629890175,-1.8752523671311563,-0.6352188468951165,1.522079000432835,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,1,1.0863036259444963,-2.4406967806616744,-3.019520178936601,0.023806629169147733,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,2,-0.3513528922475125,1.5622553694823647,-2.709496896631855,2.4072218484766297,0.9628761381347127,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,3,-1.6532136417511405,-0.5783706413935528,1.9520024369560927,1.5521279903682088,1.2245975509934968,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,4,0.21458987977252894,1.201570939449596,0.18709646940726382,-0.6986091263349116,1.3303498303240426,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,5,1.9052612667832294,-2.1566246526992368,-0.04047064566774101,-3.081428719871414,1.7349621240048008,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,6,-0.26186378449952025,1.9887587123663606,1.1181102848932518,1.0083558751523145,1.3595466488082162,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,7,3.1144203735903773,0.9396494412263028,2.9248729168738428,2.9714756812234113,1.095087957480437,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,8,0.07628389903197712,-0.09396151772567311,0.07587859074556699,-0.015311753341226414,1.0043365104614133,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,0,9,0.08390483438563429,-0.18201258435606857,0.07628335218469066,0.0009288319870755907,1.004205005401545,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,1,-3.1415774704115997,-0.704594140185759,-2.8011342949858435,-0.018533868250350312,0.3919931659304667,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,2,-1.1324998193469704,-2.24183972286683,0.4030833697306248,-2.878399335129088,0.36349999699443675,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,3,1.5445364733078188,2.8198695260966025,-0.7359546864782577,-2.349372722096217,1.193702152786282,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,4,-1.8297817146392787,0.6489736128740846,1.5904715609092053,2.4456506152385122,0.5647001073488637,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,5,-0.5294457919157985,2.880497692849374,0.22504282881583962,2.8823898960245375,0.6624514593755764,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,6,-1.6205550368405837,-1.0980361465966184,-2.66963502007512,-2.296954738643294,0.8091534009290425,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,7,2.552468481459037,-2.5409652701869065,-0.9244992591159441,-0.4793390750653816,1.0970148182779829,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,8,-0.0002117355696954145,-0.10505634200200278,0.015138665406321476,0.017828325179414045,0.9989724872511881,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,1,9,0.004957833312440337,0.14844867845828608,-0.0002120634431979333,0.0016470095555245377,0.9982232040578919,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,1,-2.3573723201244805,-1.7056466246050999,-1.0860919096882904,-0.3355203251855291,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,2,1.074250604851606,-0.7189386974440167,-2.951198936570084,-2.259315658479791,0.7322703712295043,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,3,-2.174685574214899,-0.5098005095068981,-2.1506218015100216,-1.6145195408159843,1.2433063767188126,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,4,-0.7520117496944014,1.2794510642798405,-0.08234969111117815,-0.12770298667467936,1.0317319477196532,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,5,1.7653985351629131,-1.0090489043303845,-0.509333120074218,0.14759169559238214,1.1430571366827667,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,6,-0.14214046746037504,-1.1831029817342857,-0.3558889344599425,0.16186743921048205,1.0577310866739462,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,7,0.25058551000018814,0.43535113110605306,0.051770480050598824,0.125210311854605,1.0561759606495986,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,8,0.026433652600931033,0.026039394655914573,0.02560417493691856,-0.00036710297088713697,1.002568322300959,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,2,9,0.030225333145612023,-0.0719755604647587,0.026433578596693038,1.33167619951549e-06,1.002892148570519,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,1,-2.114947465040709,-1.4693134690863214,-2.91065729514261,-1.128287097341538,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,2,-0.8074504545430494,-2.6986661194223696,1.6258634877918785,-1.875019530282837,0.6628008390417188,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,3,-2.6473666993463056,0.9142677791052689,0.7864210639298335,1.40020384385927,0.9520263920281938,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,4,1.7856797310234123,0.5902544589110916,-2.7201803672133984,0.5694151599238169,1.2269009427203224,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,5,0.6554613275902016,2.998292204308421,-2.1937532461262785,-0.009289721634852342,1.1476493444946063,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,6,-2.5304682322411467,1.976512184607448,-0.7899708439155027,-0.5266931232554994,1.2025327399937895,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,7,1.6051318496360827,0.29940251090494285,0.9488333032951383,0.5445926471429599,0.9974728069030891,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,8,-0.015967123186143253,0.079520131020277,-0.023053773294683867,-8.839386092111373e-05,0.9998604248476674,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,3,9,-0.008977965063831611,0.07846764542459772,-0.016017619800463668,-0.005647510173016409,1.0000015083046234,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,1,-1.0105562317031103,-2.1112578296761555,1.7104757008485023,-2.523498388931117,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,2,-2.9300060243849115,1.471955376012806,0.9721002009897077,2.4152927803119897,0.8691861917268833,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,3,1.7475352019848513,1.776855131037304,-0.877005196942504,-2.908252511135553,1.4877096514519657,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,4,3.0783162421393278,-1.6381552545100269,0.9526824300590748,-2.7507170331486526,1.420528198445734,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,5,-0.2967725467594493,1.697259024421882,1.3916276350105141,0.8629961795943943,1.2833198165639625,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,6,-2.7662687644598654,-0.637667749203243,-2.4783585797514487,0.016257484423649292,1.0274716486839697,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,7,-0.2883597187749117,1.2274513596664283,-0.2762521929611896,2.4599896243027715,1.3845611148363475,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,8,0.0014426235703619455,-0.298795001198771,0.00457716781267196,-0.040017148709023787,1.019320015692636,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,5,9,0.00490429237549316,0.15899824625591907,0.0014431784110019057,-0.07573645154338426,1.0255651799673855,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,1,3.1027928559806757,1.8899450860770493,-3.1415921597021623,-0.07920762116244856,0.05988153794014996,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,2,2.092138643479,-2.344167851816253,2.974467188531264,-0.6236588396012815,0.8930932333176068,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,3,-0.9799450119224272,1.3967337076563133,3.0888772105722513,-2.7426938789056683,0.861833867401706,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,4,2.235486765646217,-0.9702106934589374,2.849587147085982,-2.9445852887791113,1.1390780156797788,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,5,-0.3455573062280277,0.32796890595120903,2.990675846168697,-1.4803176223955863,1.0210884883312537,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,6,0.36763644612878976,-3.141592653589793,-2.414049752899617,1.9546861803200888,1.0840652310685719,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,7,-2.0168393593923226,-2.370253471603593,-0.35790499413009713,3.139180578419351,1.2799843282378622,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,8,0.01356382184650565,0.07006190752942082,0.012907636379097313,-0.049426427143656596,1.0201306177945109,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,6,9,-0.0005052282386248093,-0.0917262852004096,0.013563408218004063,-0.0421116349827658,1.0093358946099706,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,1,-0.8902569631193441,0.7749880939936812,-2.6414937864608623,-0.2460624206902274,0.6720513295851547,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,2,-0.5546290995683405,-1.7630306816044916,0.7971453082997884,-1.46672396789051,0.35899110852642885,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,3,0.17441175867599076,-0.6693956776514808,0.6652880330252764,-2.9385226681678347,0.7305096075485003,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,4,2.930339707396083,-1.5162098573051837,1.0285749394974242,2.474119356376547,1.0338528943020309,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,5,-0.6259939169372312,-0.8376697206725685,0.7713621399609273,2.7209498619992467,1.1685056371445661,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,6,0.28107355060832684,0.9725217571323846,-0.131699463530152,-0.1136112517253103,1.062056795321452,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,7,0.36528425743902593,-0.31981913083728447,0.2466317589332758,0.20604254259926813,0.9967635896511166,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,8,-0.18631208988769657,0.49745483494045684,-0.14552145454127716,0.3264599679591917,1.009053905852192,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_2,7,9,-0.1328726504004212,-0.3233390424007845,-0.18631261978092303,0.12144371968289319,0.9990164296166018,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,1,-1.0015980285073323,-3.0459614259777728,1.664633735165764,-2.56343441486845,0.05,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,2,-2.756856423094108,1.0038353900377546,-0.8126794978172728,-2.6691395883454954,0.9980402576397919,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,3,0.44845890451429915,2.9816427025530094,2.443748005619466,-2.4454178170992895,0.8298394589751482,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,4,-2.5490222735328785,-2.8391716748386213,0.3886582095735428,-0.21539539568770824,0.8281335145508276,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,5,-1.4605351485754967,-1.7094309015215867,-1.097273092159864,-1.9563148741197152,1.117207119083257,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,6,2.5749224869839495,1.7272588030487859,-0.19217404445284328,-1.704188069075978,1.6472082159441996,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,7,2.5340162892002978,-1.5383131619727446,-0.24064350197426984,-3.053659938574515,0.9215703950983721,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
0.001,1000000.0,feedback U_3,1,8,1.4295460284633368,1.1946199393478767,-3.0400960107730484,-1.2633301078751265,1.460494757967639,p=1.000000000000e-03|C=1.000000000000e+06|mode=detuned|restarts=1|maxiter=180|complete-prior-v1
